Month,Cbs district,City symbol,Name,City or Regional council,Total jobseekers,Men,Weman,Academic,Non academic,Hh,Unemployed job seekers,Placement from reference,Estimated unemployed rate in city
2017-09,הצפון,240,יקנעם עילית,יישוב,379,150,229,87,292,91,369,25,2.87%
2017-09,הצפון,502,ירכא,יישוב,354,141,213,1,353,255,347,1,4.95%
2017-09,הצפון,504,כאבול,יישוב,392,195,197,7,385,318,380,4,7.01%
2017-09,הצפון,505,כאוכב אבו אל-היג'א,יישוב,188,75,113,7,181,138,188,2,9.87%
2017-09,הצפון,1296,כסרא-סמיע,יישוב,184,52,132,5,179,107,175,5,4.49%
2017-09,הצפון,978,כעביה-טבאש-חג'אג'רה,יישוב,162,69,93,5,157,111,157,2,6.05%
2017-09,הצפון,1263,כפר ורדים,יישוב,50,18,32,21,29,4,49,0,1.58%
2017-09,הצפון,507,כפר יאסיף,יישוב,330,147,183,3,327,234,320,7,5.92%
2017-09,הצפון,508,כפר כמא,יישוב,35,16,19,1,34,16,35,0,2.03%
2017-09,הצפון,509,כפר כנא,יישוב,665,318,347,22,643,537,640,8,6.61%
2017-09,הצפון,510,כפר מנדא,יישוב,621,339,282,13,608,442,617,2,7.64%
2017-09,הצפון,47,כפר תבור,יישוב,38,11,27,14,24,1,38,0,1.61%
2017-09,הצפון,1139,כרמיאל,יישוב,1378,544,834,283,1095,613,1277,45,4.92%
2017-09,הצפון,65,מ.א. אל-בטוף,מועצה איזורית,218,87,131,9,209,179,209,1,6.41%
2017-09,הצפון,66,מ.א. בוסתן אל-מרג,מועצה איזורית,31,8,23,0,31,27,31,0,0.88%
2017-09,הצפון,71,מ.א. גולן,מועצה איזורית,186,80,106,62,124,14,186,0,2.12%
2017-09,הצפון,8,מ.א. הגלבוע,מועצה איזורית,587,254,333,62,525,295,576,0,4.08%
2017-09,הצפון,1,מ.א. הגליל העליון,מועצה איזורית,183,66,117,71,112,15,179,0,2.00%
2017-09,הצפון,3,מ.א. הגליל התחתון,מועצה איזורית,117,57,60,38,79,9,117,0,1.94%
2017-09,הצפון,55,מ.א. מבואות החרמון,מועצה איזורית,101,45,56,22,79,18,101,0,2.52%
2017-09,הצפון,13,מ.א. מגידו,מועצה איזורית,97,42,55,36,61,9,96,0,1.70%
2017-09,הצפון,4,מ.א. מטה אשר,מועצה איזורית,450,200,250,84,366,165,436,0,3.07%
2017-09,הצפון,52,מ.א. מעלה יוסף,מועצה איזורית,174,80,94,23,151,42,171,0,2.98%
2017-09,הצפון,2,מ.א. מרום הגליל,מועצה איזורית,236,104,132,30,206,98,228,0,3.19%
2017-09,הצפון,56,מ.א. משגב,מועצה איזורית,494,189,305,105,389,247,484,0,3.42%
2017-09,הצפון,6,מ.א. עמק הירדן,מועצה איזורית,173,83,90,44,129,34,162,0,2.38%
2017-09,הצפון,7,מ.א. עמק המעיינות,מועצה איזורית,152,61,91,36,116,30,148,0,2.26%
2017-09,הצפון,9,מ.א. עמק יזרעאל,מועצה איזורית,346,151,195,179,167,35,340,0,1.74%
2017-09,הצפון,481,מגאר,יישוב,1107,457,650,17,1090,879,1078,9,10.03%
2017-09,הצפון,516,מג'ד אל-כרום,יישוב,414,183,231,11,403,286,403,10,5.48%
2017-09,הצפון,65,מגדל,יישוב,38,16,22,5,33,13,35,1,3.50%
2017-09,הצפון,874,מגדל העמק,יישוב,761,304,457,89,672,281,716,52,5.21%
2017-09,הצפון,4201,מג'דל שמס,יישוב,391,134,257,9,382,301,365,3,6.90%
2017-09,הצפון,517,מזרעה,יישוב,151,64,87,2,149,103,145,1,6.71%
2017-09,הצפון,43,מטולה,יישוב,27,9,18,13,14,5,24,0,2.38%
2017-09,הצפון,4203,מסעדה,יישוב,179,65,114,6,173,143,169,2,9.28%
2017-09,הצפון,518,מעיליא,יישוב,34,19,15,5,29,16,33,0,1.94%
2017-09,הצפון,1063,מעלות-תרשיחא,יישוב,702,342,360,76,626,342,669,38,5.48%
2017-09,הצפון,520,משהד,יישוב,169,68,101,8,161,132,164,2,4.57%
2017-09,הצפון,9100,נהרייה,יישוב,1655,794,861,201,1454,820,1566,65,4.94%
2017-09,הצפון,522,נחף,יישוב,330,153,177,14,316,246,323,4,5.78%
2017-09,הצפון,7300,נצרת,יישוב,2518,1092,1426,124,2394,1855,2492,22,6.74%
2017-09,הצפון,1061,נצרת עילית,יישוב,1339,620,719,158,1181,608,1198,70,5.09%
2017-09,הצפון,525,סאג'ור,יישוב,93,35,58,6,87,60,91,0,4.20%
2017-09,הצפון,7500,סח'נין,יישוב,1544,656,888,38,1506,1263,1529,11,9.88%
2017-09,הצפון,4501,ע'ג'ר,יישוב,75,26,49,0,75,50,73,0,6.11%
2017-09,הצפון,530,עיילבון,יישוב,121,59,62,5,116,78,117,0,4.06%
2017-09,הצפון,511,עילוט,יישוב,251,103,148,4,247,195,250,1,7.76%
2017-09,הצפון,532,עין מאהל,יישוב,332,158,174,4,328,262,321,1,5.48%
2017-09,הצפון,4502,עין קנייא,יישוב,126,47,79,6,120,97,122,0,10.83%
2017-09,הצפון,7600,עכו,יישוב,2501,1113,1388,136,2365,1797,2403,42,8.86%
2017-09,הצפון,7700,עפולה,יישוב,1426,557,869,168,1258,505,1363,54,4.96%
2017-09,הצפון,531,עראבה,יישוב,1140,489,651,33,1107,940,1129,8,9.99%
2017-09,הצפון,535,פסוטה,יישוב,76,34,42,9,67,39,73,2,4.07%
2017-09,הצפון,536,פקיעין (בוקייעה),יישוב,114,62,52,7,107,68,110,2,3.66%
2017-09,הצפון,8000,צפת,יישוב,962,466,496,92,870,550,904,15,6.47%
2017-09,הצפון,4100,קצרין,יישוב,179,77,102,28,151,78,174,6,4.33%
2017-09,הצפון,2800,קריית שמונה,יישוב,612,295,317,85,527,253,591,24,4.56%
2017-09,הצפון,543,ראמה,יישוב,229,87,142,13,216,161,220,4,5.35%
2017-09,הצפון,26,ראש פינה,יישוב,52,17,35,8,44,19,51,0,3.08%
2017-09,הצפון,542,ריינה,יישוב,413,181,232,7,406,321,399,3,5.39%
2017-09,הצפון,122,רמת ישי,יישוב,92,31,61,33,59,14,89,0,2.15%
2017-09,הצפון,913,שבלי - אום אל-גנם,יישוב,165,64,101,10,155,102,163,2,5.72%
2017-09,הצפון,812,שלומי,יישוב,191,77,114,14,177,94,183,2,5.01%
2017-09,הצפון,538,שעב,יישוב,354,158,196,3,351,293,352,0,10.49%
2017-09,הצפון,8800,שפרעם,יישוב,1212,508,704,37,1175,926,1184,20,6.06%
2017-09,חיפה,1326,"בסמ""ה",יישוב,321,152,169,4,317,251,318,3,7.08%
2017-09,חיפה,2710,אום אל-פחם,יישוב,2518,1021,1497,33,2485,2024,2476,30,10.56%
2017-09,חיפה,1020,אור עקיבא,יישוב,427,163,264,44,383,111,408,13,3.88%
2017-09,חיפה,6000,באקה אל-גרביה,יישוב,569,274,295,23,546,329,559,12,4.27%
2017-09,חיפה,9800,בנימינה-גבעת עדה*,יישוב,171,79,92,74,97,29,168,2,2.23%
2017-09,חיפה,541,ג'סר א-זרקא,יישוב,222,123,99,1,221,87,221,12,3.44%
2017-09,חיפה,628,ג'ת,יישוב,188,97,91,14,174,107,186,4,3.22%
2017-09,חיפה,494,דאלית אל-כרמל,יישוב,387,136,251,15,372,213,364,10,4.16%
2017-09,חיפה,9300,זכרון יעקב,יישוב,261,123,138,114,147,30,259,5,2.27%
2017-09,חיפה,6500,חדרה,יישוב,2051,897,1154,258,1793,620,1950,47,3.75%
2017-09,חיפה,4000,חיפה,יישוב,4979,2357,2622,1061,3918,2198,4723,106,3.35%
2017-09,חיפה,1247,חריש,יישוב,89,26,63,24,65,11,87,0,2.06%
2017-09,חיפה,2100,טירת כרמל,יישוב,649,289,360,47,602,306,630,12,5.13%
2017-09,חיפה,654,כפר קרע,יישוב,395,188,207,28,367,227,388,11,4.12%
2017-09,חיפה,45,מ.א. אלונה,מועצה איזורית,24,10,14,9,15,2,24,0,2.25%
2017-09,חיפה,12,מ.א. זבולון,מועצה איזורית,192,100,92,20,172,107,189,0,3.19%
2017-09,חיפה,15,מ.א. חוף הכרמל,מועצה איזורית,285,119,166,96,189,41,281,1,1.90%
2017-09,חיפה,14,מ.א. מנשה,מועצה איזורית,217,87,130,69,148,47,212,0,2.47%
2017-09,חיפה,1327,מעלה עירון,יישוב,622,250,372,6,616,477,610,5,9.28%
2017-09,חיפה,2500,נשר,יישוב,363,177,186,67,296,110,353,9,2.79%
2017-09,חיפה,534,עספיא,יישוב,296,127,169,12,284,151,279,5,4.55%
2017-09,חיפה,637,ערערה,יישוב,500,210,290,19,481,314,491,10,5.43%
2017-09,חיפה,537,פוריידיס,יישוב,192,105,87,10,182,70,191,3,3.15%
2017-09,חיפה,7800,פרדס חנה-כרכור,יישוב,719,294,425,196,523,122,699,13,3.25%
2017-09,חיפה,6800,קריית אתא,יישוב,1335,598,737,110,1225,596,1297,38,4.18%
2017-09,חיפה,9500,קריית ביאליק,יישוב,833,356,477,94,739,345,809,20,3.79%
2017-09,חיפה,2300,קריית טבעון,יישוב,172,75,97,76,96,24,166,1,1.98%
2017-09,חיפה,9600,קריית ים,יישוב,1203,574,629,113,1090,629,1152,25,5.41%
2017-09,חיפה,8200,קריית מוצקין,יישוב,832,374,458,142,690,305,809,20,3.47%
2017-09,חיפה,922,רכסים,יישוב,153,54,99,10,143,56,142,1,3.77%
2017-09,ירושלים,472,אבו גוש,יישוב,198,92,106,6,192,148,197,3,5.69%
2017-09,ירושלים,2610,בית שמש,יישוב,1308,502,806,101,1207,402,1263,18,3.36%
2017-09,ירושלים,3000,ירושלים,יישוב,10923,4761,6162,1446,9477,6254,10663,123,3.33%
2017-09,ירושלים,26,מ.א. מטה יהודה,מועצה איזורית,547,250,297,156,391,112,535,0,2.07%
2017-09,ירושלים,1015,מבשרת ציון,יישוב,307,152,155,81,226,93,302,7,2.36%
2017-09,ירושלים,1137,קריית יערים,יישוב,53,21,32,10,43,13,53,0,2.96%
2017-09,תל אביב,2400,אור יהודה,יישוב,638,275,363,52,586,123,616,42,3.19%
2017-09,תל אביב,565,אזור,יישוב,155,75,80,29,126,23,153,1,2.29%
2017-09,תל אביב,6100,בני ברק,יישוב,1764,761,1003,98,1666,560,1661,20,2.74%
2017-09,תל אביב,6200,בת ים,יישוב,2397,1115,1282,358,2039,800,2268,74,3.22%
2017-09,תל אביב,6300,גבעתיים,יישוב,769,343,426,389,380,71,763,4,2.39%
2017-09,תל אביב,6400,הרצלייה,יישוב,1040,443,597,415,625,44,1030,7,2.09%
2017-09,תל אביב,6600,חולון,יישוב,2821,1201,1620,544,2277,545,2760,33,2.74%
2017-09,תל אביב,267,כפר שמריהו,יישוב,3,0,3,1,2,0,3,0,0.36%
2017-09,תל אביב,2620,קריית אונו,יישוב,411,170,241,190,221,32,401,2,2.05%
2017-09,תל אביב,8600,רמת גן,יישוב,1897,843,1054,706,1191,272,1869,8,2.29%
2017-09,תל אביב,2650,רמת השרון,יישוב,439,170,269,219,220,16,432,2,1.88%
2017-09,תל אביב,5000,תל אביב -יפו,יישוב,6874,3382,3492,2858,4016,1255,6774,40,2.57%
2017-10,אזור יהודה והשומרון,3760,אורנית,יישוב,89,49,40,32,57,1,88,0,1.76%
2017-10,אזור יהודה והשומרון,3750,אלפי מנשה,יישוב,78,39,39,26,52,1,78,0,1.76%
2017-10,אזור יהודה והשומרון,3560,אלקנה,יישוב,30,18,12,20,10,0,30,0,1.63%
2017-10,אזור יהודה והשומרון,3650,אפרת,יישוב,60,31,29,32,28,2,59,0,1.20%
2017-10,אזור יהודה והשומרון,3570,אריאל,יישוב,265,111,154,65,200,24,264,9,2.40%
2017-10,אזור יהודה והשומרון,3574,בית אל,יישוב,38,26,12,12,26,7,37,0,1.49%
2017-10,אזור יהודה והשומרון,3652,בית אריה,יישוב,49,20,29,11,38,0,49,1,1.71%
2017-10,אזור יהודה והשומרון,3780,ביתר עילית,יישוב,476,216,260,12,464,151,471,3,3.03%
2017-10,אזור יהודה והשומרון,3730,גבעת זאב,יישוב,169,82,87,36,133,27,168,1,2.08%
2017-10,אזור יהודה והשומרון,3769,הר אדר,יישוב,42,19,23,15,27,3,42,0,1.91%
2017-10,אזור יהודה והשומרון,76,מ.א. גוש עציון,מועצה איזורית,186,93,93,80,106,15,181,0,1.78%
2017-10,אזור יהודה והשומרון,78,מ.א. הר חברון,מועצה איזורית,57,32,25,23,34,4,57,0,1.44%
2017-10,אזור יהודה והשומרון,74,מ.א. מגילות ים המלח,מועצה איזורית,24,4,20,9,15,0,24,0,2.62%
2017-10,אזור יהודה והשומרון,73,מ.א. מטה בנימין,מועצה איזורית,576,293,283,208,368,87,566,0,1.99%
2017-10,אזור יהודה והשומרון,75,מ.א. ערבות הירדן,מועצה איזורית,54,26,28,13,41,4,54,0,2.10%
2017-10,אזור יהודה והשומרון,72,מ.א. שומרון,מועצה איזורית,409,200,209,143,266,27,407,0,2.15%
2017-10,אזור יהודה והשומרון,3797,מודיעין עילית,יישוב,464,138,326,27,437,32,461,1,2.87%
2017-10,אזור יהודה והשומרון,3616,מעלה אדומים,יישוב,561,251,310,104,457,129,552,10,2.64%
2017-10,אזור יהודה והשומרון,3608,מעלה אפרים,יישוב,27,9,18,3,24,7,27,0,3.38%
2017-10,אזור יהודה והשומרון,3660,עמנואל,יישוב,49,27,22,3,46,21,47,1,3.46%
2017-10,אזור יהודה והשומרון,3557,קדומים,יישוב,37,18,19,14,23,2,37,0,1.85%
2017-10,אזור יהודה והשומרון,3611,קריית ארבע,יישוב,84,44,40,14,70,35,83,2,2.47%
2017-10,אזור יהודה והשומרון,3640,קרני שומרון,יישוב,60,32,28,23,37,3,59,0,1.46%
2017-10,הדרום,31,אופקים,יישוב,815,355,460,45,770,375,784,28,5.43%
2017-10,הדרום,2600,אילת,יישוב,901,471,430,52,849,282,841,44,2.44%
2017-10,הדרום,70,אשדוד,יישוב,4873,2004,2869,630,4243,2014,4633,116,4.14%
2017-10,הדרום,7100,אשקלון,יישוב,3366,1418,1948,398,2968,1401,3047,63,4.11%
2017-10,הדרום,9000,באר שבע,יישוב,5365,2461,2904,761,4604,2593,5075,80,4.72%
2017-10,הדרום,2200,דימונה,יישוב,1676,751,925,86,1590,1046,1586,39,8.10%
2017-10,הדרום,1303,חורה,יישוב,490,196,294,3,487,424,474,3,9.87%
2017-10,הדרום,831,ירוחם,יישוב,411,200,211,17,394,210,383,15,7.43%
2017-10,הדרום,1059,כסיפה,יישוב,985,371,614,3,982,875,968,10,17.77%
2017-10,הדרום,1271,להבים,יישוב,39,18,21,15,24,0,38,0,1.08%
2017-10,הדרום,1060,לקיה,יישוב,544,237,307,5,539,477,523,1,10.79%
2017-10,הדרום,69,מ.א. אל קסום,מועצה איזורית,578,228,350,2,576,504,563,0,16.51%
2017-10,הדרום,38,מ.א. אשכול,מועצה איזורית,126,63,63,34,92,11,124,0,1.77%
2017-10,הדרום,33,מ.א. באר טוביה,מועצה איזורית,254,98,156,52,202,51,249,0,2.20%
2017-10,הדרום,41,מ.א. בני שמעון,מועצה איזורית,81,34,47,30,51,12,79,1,1.63%
2017-10,הדרום,54,מ.א. הערבה התיכונה,מועצה איזורית,29,12,17,10,19,1,29,0,1.52%
2017-10,הדרום,53,מ.א. חבל אילות,מועצה איזורית,20,5,15,5,15,2,18,3,0.73%
2017-10,הדרום,36,מ.א. חוף אשקלון,מועצה איזורית,193,82,111,41,152,39,184,0,2.12%
2017-10,הדרום,35,מ.א. יואב,מועצה איזורית,72,26,46,27,45,9,72,0,1.76%
2017-10,הדרום,50,מ.א. לכיש,מועצה איזורית,145,62,83,25,120,29,144,0,2.58%
2017-10,הדרום,42,מ.א. מרחבים,מועצה איזורית,183,61,122,30,153,34,177,0,2.81%
2017-10,הדרום,68,מ.א. נווה מדבר,מועצה איזורית,122,46,76,0,122,91,121,0,6.41%
2017-10,הדרום,48,מ.א. רמת נגב,מועצה איזורית,263,129,134,15,248,195,254,0,7.64%
2017-10,הדרום,39,מ.א. שדות נגב,מועצה איזורית,114,52,62,21,93,29,110,0,2.26%
2017-10,הדרום,37,מ.א. שער הנגב,מועצה איזורית,96,47,49,38,58,16,92,0,2.30%
2017-10,הדרום,34,מ.א. שפיר,מועצה איזורית,141,62,79,15,126,41,137,0,2.75%
2017-10,הדרום,51,מ.א. תמר,מועצה איזורית,7,4,3,3,4,2,6,0,0.92%
2017-10,הדרום,1268,מיתר,יישוב,60,22,38,21,39,4,58,0,1.18%
2017-10,הדרום,99,מצפה רמון,יישוב,214,78,136,19,195,134,204,12,7.37%
2017-10,הדרום,246,נתיבות,יישוב,951,410,541,64,887,401,894,36,5.42%
2017-10,הדרום,666,עומר,יישוב,55,18,37,17,38,2,54,1,1.28%
2017-10,הדרום,2560,ערד,יישוב,624,269,355,75,549,304,590,22,4.65%
2017-10,הדרום,1192,ערערה-בנגב,יישוב,1071,444,627,9,1062,954,1046,23,20.03%
2017-10,הדרום,2630,קריית גת,יישוב,1458,634,824,93,1365,592,1402,46,4.80%
2017-10,הדרום,1034,קריית מלאכי,יישוב,703,300,403,12,691,284,669,46,5.41%
2017-10,הדרום,1161,רהט,יישוב,2182,900,1282,8,2174,1608,2154,47,9.56%
2017-10,הדרום,1286,שגב-שלום,יישוב,339,124,215,2,337,267,327,5,10.08%
2017-10,הדרום,1031,שדרות,יישוב,910,413,497,69,841,441,849,44,5.71%
2017-10,הדרום,1054,תל שבע,יישוב,691,306,385,4,687,595,654,5,11.38%
2017-10,המרכז,1066,"בני עי""ש",יישוב,133,55,78,21,112,34,128,4,3.19%
2017-10,המרכז,182,אבן יהודה,יישוב,144,61,83,50,94,18,143,0,2.05%
2017-10,המרכז,41,אליכין,יישוב,53,25,28,6,47,12,51,1,2.60%
2017-10,המרכז,1309,אלעד,יישוב,351,131,220,20,331,32,343,1,2.41%
2017-10,המרכז,2530,באר יעקב,יישוב,266,101,165,70,196,31,259,2,2.01%
2017-10,המרכז,466,בית דגן,יישוב,93,39,54,13,80,26,90,0,2.41%
2017-10,המרכז,681,גבעת שמואל,יישוב,230,112,118,89,141,32,225,1,1.80%
2017-10,המרכז,2550,גדרה,יישוב,305,138,167,70,235,66,298,7,2.30%
2017-10,המרכז,627,ג'לג'וליה,יישוב,71,34,37,3,68,33,71,0,1.65%
2017-10,המרכז,166,גן יבנה,יישוב,272,107,165,44,228,56,267,9,2.11%
2017-10,המרכז,229,גני תקווה,יישוב,201,98,103,78,123,26,201,0,2.08%
2017-10,המרכז,9700,הוד השרון,יישוב,647,255,392,292,355,30,640,5,1.96%
2017-10,המרכז,1290,זמר,יישוב,128,51,77,5,123,75,124,1,3.78%
2017-10,המרכז,2730,טייבה,יישוב,877,398,479,20,857,628,743,20,3.85%
2017-10,המרכז,2720,טירה,יישוב,169,75,94,15,154,44,167,9,1.33%
2017-10,המרכז,2660,יבנה,יישוב,695,318,377,156,539,135,684,22,2.71%
2017-10,המרכז,9400,יהוד,יישוב,348,155,193,96,252,42,336,7,2.06%
2017-10,המרכז,1224,כוכב יאיר,יישוב,75,25,50,46,29,0,75,1,1.35%
2017-10,המרכז,633,כפר ברא,יישוב,13,7,6,2,11,3,13,0,0.81%
2017-10,המרכז,168,כפר יונה,יישוב,289,121,168,54,235,45,286,2,2.44%
2017-10,המרכז,6900,כפר סבא,יישוב,1056,463,593,388,668,85,1041,10,1.97%
2017-10,המרכז,634,כפר קאסם,יישוב,170,87,83,5,165,86,165,3,1.60%
2017-10,המרכז,7000,לוד,יישוב,1550,764,786,139,1411,747,1509,17,4.09%
2017-10,המרכז,28,מ.א. ברנר,מועצה איזורית,55,24,31,30,25,2,55,4,1.36%
2017-10,המרכז,32,מ.א. גדרות,מועצה איזורית,45,23,22,21,24,4,45,0,1.83%
2017-10,המרכז,30,מ.א. גזר,מועצה איזורית,252,100,152,101,151,22,250,0,1.86%
2017-10,המרכז,27,מ.א. גן רווה,מועצה איזורית,47,19,28,22,25,0,47,0,1.57%
2017-10,המרכז,20,מ.א. דרום השרון,מועצה איזורית,305,121,184,147,158,9,303,0,1.87%
2017-10,המרכז,29,מ.א. חבל יבנה,מועצה איזורית,40,12,28,18,22,3,40,0,1.53%
2017-10,המרכז,25,מ.א. חבל מודיעין,מועצה איזורית,204,87,117,64,140,21,200,0,1.82%
2017-10,המרכז,19,מ.א. חוף השרון,מועצה איזורית,97,25,72,45,52,5,96,0,1.72%
2017-10,המרכז,18,מ.א. לב השרון,מועצה איזורית,233,100,133,58,175,23,226,0,2.03%
